file,frequency,language,competence,source,target
en_092.txt,4.1666666667,EN,professional,4.1666666667,2
en_093.txt,12.7906976744,EN,professional,12.7906976744,4.8076923077
en_094.txt,10.2564102564,EN,professional,10.2564102564,7.5
en_095.txt,7.1684587814,EN,professional,7.1684587814,6.0931899642
en_096.txt,4.347826087,EN,professional,4.347826087,3.9215686275
en_097.txt,4.347826087,EN,professional,4.347826087,8.8888888889
en_098.txt,2.6666666667,EN,professional,2.6666666667,1.3157894737
en_099.txt,6.6666666667,EN,professional,6.6666666667,6.25
en_1.txt,2.1276595745,EN,professional,2.1276595745,3.8461538462
en_10.txt,7.2463768116,EN,professional,7.2463768116,1.5873015873
en_100.txt,5.4545454545,EN,professional,5.4545454545,3.0769230769
en_11.txt,1.1764705882,EN,professional,1.1764705882,0
en_12.txt,4.4776119403,EN,professional,4.4776119403,0
en_13.txt,2.5316455696,EN,professional,2.5316455696,0
en_14.txt,0,EN,professional,0,0
en_15.txt,5.2631578947,EN,professional,5.2631578947,1.2345679012
en_16.txt,9.2,EN,professional,9.2,2.9166666667
en_17.txt,2.0512820513,EN,professional,2.0512820513,2
en_18.txt,0,EN,professional,0,2.4390243902
en_19.txt,0,EN,professional,0,0
en_2.txt,6.9444444444,EN,professional,6.9444444444,4.8780487805
en_20.txt,25,EN,professional,25,2.7777777778
en_21.txt,0,EN,professional,0,1.4285714286
en_22.txt,0,EN,professional,0,7.4074074074
en_23.txt,6.0606060606,EN,professional,6.0606060606,8.8235294118
en_24.txt,3.5087719298,EN,professional,3.5087719298,3.2258064516
en_25.txt,4.5454545455,EN,professional,4.5454545455,8
en_26.txt,5.4545454545,EN,professional,5.4545454545,8.1967213115
en_27.txt,17.3076923077,EN,professional,17.3076923077,7.2463768116
en_28.txt,9.3425605536,EN,professional,9.3425605536,7.5409836066
en_29.txt,6.4705882353,EN,professional,6.4705882353,2.2471910112
en_3.txt,10.2040816327,EN,professional,10.2040816327,9.4339622642
en_30.txt,0,EN,professional,0,0
en_31.txt,1.2195121951,EN,professional,1.2195121951,1.0101010101
en_32.txt,5.5214723926,EN,professional,5.5214723926,3.5714285714
en_33.txt,2.3076923077,EN,professional,2.3076923077,0.7751937984
en_34.txt,7.8125,EN,professional,7.8125,7.8125
en_35.txt,2.6315789474,EN,professional,2.6315789474,2.2727272727
en_36.txt,2.4096385542,EN,professional,2.4096385542,2.1186440678
en_37.txt,8.6956521739,EN,professional,8.6956521739,5.4945054945
en_38.txt,9.6153846154,EN,professional,9.6153846154,11.7647058824
en_39.txt,5.3846153846,EN,professional,5.3846153846,6.5693430657
en_4.txt,10.2564102564,EN,professional,10.2564102564,2.5641025641
en_40.txt,2.7027027027,EN,professional,2.7027027027,0
en_41.txt,2.1505376344,EN,professional,2.1505376344,5.7471264368
en_42.txt,0,EN,professional,0,0
en_43.txt,6.1224489796,EN,professional,6.1224489796,2.0618556701
en_44.txt,5.7971014493,EN,professional,5.7971014493,2.8776978417
en_45.txt,1.8867924528,EN,professional,1.8867924528,0
en_46.txt,0,EN,professional,0,1.3333333333
en_47.txt,5.6603773585,EN,professional,5.6603773585,9.6153846154
en_48.txt,0,EN,professional,0,0
en_49.txt,2.4390243902,EN,professional,2.4390243902,2.2727272727
en_5.txt,0,EN,professional,0,3.2967032967
en_50.txt,0,EN,professional,0,11.1111111111
en_51.txt,1.7857142857,EN,professional,1.7857142857,1.9230769231
en_52.txt,5.8823529412,EN,professional,5.8823529412,2.8571428571
en_53.txt,2.0408163265,EN,professional,2.0408163265,2
en_54.txt,7.1428571429,EN,professional,7.1428571429,2.3255813953
en_55.txt,1.8518518519,EN,professional,1.8518518519,0
en_56.txt,0,EN,professional,0,6.7796610169
en_57.txt,9.0909090909,EN,professional,9.0909090909,9.5238095238
en_58.txt,4.5454545455,EN,professional,4.5454545455,11.3636363636
en_59.txt,2.8571428571,EN,professional,2.8571428571,0
en_6.txt,6.25,EN,professional,6.25,9.243697479
en_60.txt,2.2727272727,EN,professional,2.2727272727,2.2222222222
en_61.txt,2.5641025641,EN,professional,2.5641025641,10.2564102564
en_62.txt,0,EN,professional,0,0
en_63.txt,10.2040816327,EN,professional,10.2040816327,11.320754717
en_64.txt,14.2857142857,EN,professional,14.2857142857,11.4285714286
en_65.txt,1.5151515152,EN,professional,1.5151515152,1.4925373134
en_66.txt,6,EN,professional,6,12
en_67.txt,2.1739130435,EN,professional,2.1739130435,0
en_68.txt,2.6315789474,EN,professional,2.6315789474,1.4492753623
en_69.txt,10.1265822785,EN,professional,10.1265822785,3.9473684211
en_7.txt,17.8571428571,EN,professional,17.8571428571,1.4705882353
en_70.txt,8.1081081081,EN,professional,8.1081081081,10.5263157895
en_71.txt,18.4210526316,EN,professional,18.4210526316,21.6216216216
en_72.txt,8.2352941176,EN,professional,8.2352941176,5.4945054945
en_73.txt,7.4074074074,EN,professional,7.4074074074,3.6363636364
en_74.txt,1.9230769231,EN,professional,1.9230769231,1.8867924528
en_75.txt,6.8965517241,EN,professional,6.8965517241,3.8461538462
en_76.txt,3.7037037037,EN,professional,3.7037037037,3.5714285714
en_77.txt,11.1111111111,EN,professional,11.1111111111,17.2413793103
en_78.txt,0,EN,professional,0,4.347826087
en_79.txt,2.1052631579,EN,professional,2.1052631579,1.5706806283
en_8.txt,14.2857142857,EN,professional,14.2857142857,10.5263157895
en_80.txt,8.6956521739,EN,professional,8.6956521739,4.347826087
en_81.txt,21.4285714286,EN,professional,21.4285714286,9.0909090909
en_82.txt,0,EN,professional,0,3.5714285714
en_83.txt,0,EN,professional,0,2.0833333333
en_84.txt,5.5555555556,EN,professional,5.5555555556,2.8571428571
en_85.txt,0,EN,professional,0,0
en_86.txt,0,EN,professional,0,0
en_87.txt,0,EN,professional,0,0
en_88.txt,1.6129032258,EN,professional,1.6129032258,1.6393442623
en_89.txt,18.4210526316,EN,professional,18.4210526316,18.9189189189
en_9.txt,2,EN,professional,2,3.3333333333
en_90.txt,22.8571428571,EN,professional,22.8571428571,16.2162162162
en_91.txt,0,EN,professional,0,2.0408163265
en_92.txt,2.5641025641,EN,professional,2.5641025641,1.5789473684
en_93.txt,20,EN,professional,20,12.7272727273
en_94.txt,2.7027027027,EN,professional,2.7027027027,0
en_95.txt,0,EN,professional,0,0
en_96.txt,0,EN,professional,0,1.724137931
en_97.txt,0,EN,professional,0,5.4054054054
en_98.txt,5.9523809524,EN,professional,5.9523809524,8.3333333333
en_99.txt,1.4705882353,EN,professional,1.4705882353,1.5384615385
ru_01.txt,0,RU,professional,,
ru_010.txt,4.8780487805,RU,professional,,
ru_0100.txt,5.6338028169,RU,professional,,
ru_0101.txt,2.9126213592,RU,professional,,
ru_0102.txt,7.8947368421,RU,professional,,
ru_011.txt,14.2857142857,RU,professional,,
ru_012.txt,4.7619047619,RU,professional,,
ru_013.txt,1.3513513514,RU,professional,,
ru_014.txt,5,RU,professional,,
ru_015.txt,4.6153846154,RU,professional,,
ru_016.txt,7.2727272727,RU,professional,,
ru_017.txt,2.0408163265,RU,professional,,
ru_018.txt,0,RU,professional,,
ru_019.txt,2.4590163934,RU,professional,,
ru_02.txt,8.6956521739,RU,professional,,
ru_020.txt,9.8039215686,RU,professional,,
ru_021.txt,7.6086956522,RU,professional,,
ru_022.txt,2.2875816993,RU,professional,,
ru_023.txt,1.0309278351,RU,professional,,
ru_024.txt,5.8823529412,RU,professional,,
ru_025.txt,2.7027027027,RU,professional,,
ru_026.txt,3.0303030303,RU,professional,,
ru_027.txt,0,RU,professional,,
ru_028.txt,6.5217391304,RU,professional,,
ru_029.txt,4.4117647059,RU,professional,,
ru_03.txt,7.1428571429,RU,professional,,
ru_030.txt,1.2987012987,RU,professional,,
ru_031.txt,0,RU,professional,,
ru_032.txt,2.2727272727,RU,professional,,
ru_033.txt,4.347826087,RU,professional,,
ru_034.txt,3.0303030303,RU,professional,,
ru_035.txt,0,RU,professional,,
ru_036.txt,8.5714285714,RU,professional,,
ru_037.txt,2.4096385542,RU,professional,,
ru_038.txt,0,RU,professional,,
ru_039.txt,3.0303030303,RU,professional,,
ru_04.txt,4.7619047619,RU,professional,,
ru_040.txt,2.7027027027,RU,professional,,
ru_041.txt,4.9295774648,RU,professional,,
ru_042.txt,2.6315789474,RU,professional,,
ru_043.txt,3.7593984962,RU,professional,,
ru_044.txt,5.4054054054,RU,professional,,
ru_045.txt,2.8571428571,RU,professional,,
ru_046.txt,2.0833333333,RU,professional,,
ru_047.txt,5.376344086,RU,professional,,
ru_048.txt,3.9215686275,RU,professional,,
ru_049.txt,4.1666666667,RU,professional,,
ru_05.txt,2.2222222222,RU,professional,,
ru_050.txt,2.9850746269,RU,professional,,
ru_051.txt,16.1290322581,RU,professional,,
ru_052.txt,0,RU,professional,,
ru_053.txt,2.8776978417,RU,professional,,
ru_054.txt,3.3707865169,RU,professional,,
ru_055.txt,0,RU,professional,,
ru_056.txt,2.9411764706,RU,professional,,
ru_057.txt,3.4782608696,RU,professional,,
ru_058.txt,10.5263157895,RU,professional,,
ru_059.txt,1.9607843137,RU,professional,,
ru_060.txt,2.2222222222,RU,professional,,
ru_061.txt,2.2727272727,RU,professional,,
ru_062.txt,4.5454545455,RU,professional,,
ru_063.txt,3.7974683544,RU,professional,,
ru_064.txt,0,RU,professional,,
ru_065.txt,1.3157894737,RU,professional,,
ru_066.txt,0,RU,professional,,
ru_067.txt,10.447761194,RU,professional,,
ru_068.txt,1.4184397163,RU,professional,,
ru_069.txt,2.9411764706,RU,professional,,
ru_070.txt,10.6382978723,RU,professional,,
ru_071.txt,5.8823529412,RU,professional,,
ru_072.txt,2.3529411765,RU,professional,,
ru_073.txt,9.6385542169,RU,professional,,
ru_074.txt,5.8823529412,RU,professional,,
ru_075.txt,5.9701492537,RU,professional,,
ru_076.txt,8.0808080808,RU,professional,,
ru_077.txt,3.0303030303,RU,professional,,
ru_078.txt,3.8461538462,RU,professional,,
ru_079.txt,3.75,RU,professional,,
ru_08.txt,4,RU,professional,,
ru_080.txt,3.7974683544,RU,professional,,
ru_081.txt,0,RU,professional,,
ru_082.txt,0,RU,professional,,
ru_083.txt,0,RU,professional,,
ru_084.txt,10.5882352941,RU,professional,,
ru_085.txt,1.4285714286,RU,professional,,
ru_086.txt,1.4150943396,RU,professional,,
ru_087.txt,4.1916167665,RU,professional,,
ru_088.txt,5.7142857143,RU,professional,,
ru_089.txt,8.6956521739,RU,professional,,
ru_09.txt,3.9215686275,RU,professional,,
ru_090.txt,3.8461538462,RU,professional,,
ru_091.txt,8.1081081081,RU,professional,,
ru_092.txt,2,RU,professional,,
ru_093.txt,4.8076923077,RU,professional,,
ru_094.txt,7.5,RU,professional,,
ru_095.txt,6.0931899642,RU,professional,,
ru_096.txt,3.9215686275,RU,professional,,
ru_097.txt,8.8888888889,RU,professional,,
ru_098.txt,1.3157894737,RU,professional,,
ru_099.txt,6.25,RU,professional,,
ru_1.txt,3.8461538462,RU,professional,,
ru_10.txt,1.5873015873,RU,professional,,
ru_100.txt,3.0769230769,RU,professional,,
ru_11.txt,0,RU,professional,,
ru_12.txt,0,RU,professional,,
ru_13.txt,0,RU,professional,,
ru_14.txt,0,RU,professional,,
ru_15.txt,1.2345679012,RU,professional,,
ru_16.txt,2.9166666667,RU,professional,,
ru_17.txt,2,RU,professional,,
ru_18.txt,2.4390243902,RU,professional,,
ru_19.txt,0,RU,professional,,
ru_2.txt,4.8780487805,RU,professional,,
ru_20.txt,2.7777777778,RU,professional,,
ru_21.txt,1.4285714286,RU,professional,,
ru_22.txt,7.4074074074,RU,professional,,
ru_23.txt,8.8235294118,RU,professional,,
ru_24.txt,3.2258064516,RU,professional,,
ru_25.txt,8,RU,professional,,
ru_26.txt,8.1967213115,RU,professional,,
ru_27.txt,7.2463768116,RU,professional,,
ru_28.txt,7.5409836066,RU,professional,,
ru_29.txt,2.2471910112,RU,professional,,
ru_3.txt,9.4339622642,RU,professional,,
ru_30.txt,0,RU,professional,,
ru_31.txt,1.0101010101,RU,professional,,
ru_32.txt,3.5714285714,RU,professional,,
ru_33.txt,0.7751937984,RU,professional,,
ru_34.txt,7.8125,RU,professional,,
ru_35.txt,2.2727272727,RU,professional,,
ru_36.txt,2.1186440678,RU,professional,,
ru_37.txt,5.4945054945,RU,professional,,
ru_38.txt,11.7647058824,RU,professional,,
ru_39.txt,6.5693430657,RU,professional,,
ru_4.txt,2.5641025641,RU,professional,,
ru_40.txt,0,RU,professional,,
ru_41.txt,5.7471264368,RU,professional,,
ru_42.txt,0,RU,professional,,
ru_43.txt,2.0618556701,RU,professional,,
ru_44.txt,2.8776978417,RU,professional,,
ru_45.txt,0,RU,professional,,
ru_46.txt,1.3333333333,RU,professional,,
ru_47.txt,9.6153846154,RU,professional,,
ru_48.txt,0,RU,professional,,
ru_49.txt,2.2727272727,RU,professional,,
ru_5.txt,3.2967032967,RU,professional,,
ru_50.txt,11.1111111111,RU,professional,,
ru_51.txt,1.9230769231,RU,professional,,
ru_52.txt,2.8571428571,RU,professional,,
ru_53.txt,2,RU,professional,,
ru_54.txt,2.3255813953,RU,professional,,
ru_55.txt,0,RU,professional,,
ru_56.txt,6.7796610169,RU,professional,,
ru_57.txt,9.5238095238,RU,professional,,
ru_58.txt,11.3636363636,RU,professional,,
ru_59.txt,0,RU,professional,,
ru_6.txt,9.243697479,RU,professional,,
ru_60.txt,2.2222222222,RU,professional,,
ru_61.txt,10.2564102564,RU,professional,,
ru_62.txt,0,RU,professional,,
ru_63.txt,11.320754717,RU,professional,,
ru_64.txt,11.4285714286,RU,professional,,
ru_65.txt,1.4925373134,RU,professional,,
ru_66.txt,12,RU,professional,,
ru_67.txt,0,RU,professional,,
ru_68.txt,1.4492753623,RU,professional,,
ru_69.txt,3.9473684211,RU,professional,,
ru_7.txt,1.4705882353,RU,professional,,
ru_70.txt,10.5263157895,RU,professional,,
ru_71.txt,21.6216216216,RU,professional,,
ru_72.txt,5.4945054945,RU,professional,,
ru_73.txt,3.6363636364,RU,professional,,
ru_74.txt,1.8867924528,RU,professional,,
ru_75.txt,3.8461538462,RU,professional,,
ru_76.txt,3.5714285714,RU,professional,,
ru_77.txt,17.2413793103,RU,professional,,
ru_78.txt,4.347826087,RU,professional,,
ru_79.txt,1.5706806283,RU,professional,,
ru_8.txt,10.5263157895,RU,professional,,
ru_80.txt,4.347826087,RU,professional,,
ru_81.txt,9.0909090909,RU,professional,,
ru_82.txt,3.5714285714,RU,professional,,
ru_83.txt,2.0833333333,RU,professional,,
ru_84.txt,2.8571428571,RU,professional,,
ru_85.txt,0,RU,professional,,
ru_86.txt,0,RU,professional,,
ru_87.txt,0,RU,professional,,
ru_88.txt,1.6393442623,RU,professional,,
ru_89.txt,18.9189189189,RU,professional,,
ru_9.txt,3.3333333333,RU,professional,,
ru_90.txt,16.2162162162,RU,professional,,
ru_91.txt,2.0408163265,RU,professional,,
ru_92.txt,1.5789473684,RU,professional,,
ru_93.txt,12.7272727273,RU,professional,,
ru_94.txt,0,RU,professional,,
ru_95.txt,0,RU,professional,,
ru_96.txt,1.724137931,RU,professional,,
ru_97.txt,5.4054054054,RU,professional,,
ru_98.txt,8.3333333333,RU,professional,,
ru_99.txt,1.5384615385,RU,professional,,
442657.conn,1.1235955056,RU,reference,,
508375.conn,0,RU,reference,,
510463.conn,0,RU,reference,,
480687.conn,14.4444444444,RU,reference,,
485448.conn,1.2345679012,RU,reference,,
512000.conn,1.9047619048,RU,reference,,
518211.conn,6.3829787234,RU,reference,,
511395.conn,0,RU,reference,,
513342.conn,0,RU,reference,,
510435.conn,0,RU,reference,,
527942.conn,6.4935064935,RU,reference,,
510230.conn,12.9032258065,RU,reference,,
516197.conn,6.4102564103,RU,reference,,
518094.conn,1.9047619048,RU,reference,,
519467.conn,3.6585365854,RU,reference,,
476739.conn,1.9417475728,RU,reference,,
508242.conn,6.7567567568,RU,reference,,
527973.conn,0.4545454545,RU,reference,,
518230.conn,1.8867924528,RU,reference,,
477150.conn,1.0101010101,RU,reference,,
508254.conn,1.7441860465,RU,reference,,
461628.conn,1.7543859649,RU,reference,,
473353.conn,5.1724137931,RU,reference,,
527933.conn,7.4074074074,RU,reference,,
461657.conn,3.0303030303,RU,reference,,
518231.conn,4.9180327869,RU,reference,,
liniya01.conn,0.4347826087,RU,reference,,
515885.conn,6.914893617,RU,reference,,
512073.conn,3.1914893617,RU,reference,,
518262.conn,4.1916167665,RU,reference,,
508247.conn,0,RU,reference,,
516275.conn,0,RU,reference,,
515833.conn,2.1897810219,RU,reference,,
520653.conn,1.2738853503,RU,reference,,
510477.conn,3.125,RU,reference,,
509690.conn,1.7543859649,RU,reference,,
519424.conn,0,RU,reference,,
518282.conn,0,RU,reference,,
518142.conn,0.7751937984,RU,reference,,
513377.conn,1.0989010989,RU,reference,,
516900.conn,0,RU,reference,,
507787.conn,5.1282051282,RU,reference,,
509641.conn,2.6315789474,RU,reference,,
516243.conn,1.3333333333,RU,reference,,
480694.conn,4.1666666667,RU,reference,,
508237.conn,0.4651162791,RU,reference,,
507772.conn,0,RU,reference,,
476613.conn,2.1052631579,RU,reference,,
510128.conn,4.5454545455,RU,reference,,
518117.conn,0,RU,reference,,
526192.conn,2.4038461538,RU,reference,,
516304.conn,0.4175365344,RU,reference,,
520512.conn,0,RU,reference,,
513359.conn,2.6315789474,RU,reference,,
519477.conn,0,RU,reference,,
509625.conn,2.5641025641,RU,reference,,
508205.conn,0,RU,reference,,
509609.conn,4.3715846995,RU,reference,,
527974.conn,4.6875,RU,reference,,
477126.conn,1.3698630137,RU,reference,,
485534.conn,0,RU,reference,,
527934.conn,3.5460992908,RU,reference,,
509580.conn,12.9032258065,RU,reference,,
450563.conn,0,RU,reference,,
526201.conn,4.1666666667,RU,reference,,
520649.conn,7.4626865672,RU,reference,,
512037.conn,4.4959128065,RU,reference,,
521314.conn,3.4090909091,RU,reference,,
509696.conn,3.125,RU,reference,,
518149.conn,0,RU,reference,,
520574.conn,1.4492753623,RU,reference,,
473380.conn,1.4492753623,RU,reference,,
515873.conn,4.0404040404,RU,reference,,
510491.conn,0,RU,reference,,
510099.conn,2.1505376344,RU,reference,,
511996.conn,0,RU,reference,,
500249.conn,3.3898305085,RU,reference,,
516916.conn,2.1739130435,RU,reference,,
509773.conn,2.9126213592,RU,reference,,
istori18.conn,5.9523809524,RU,reference,,
507863.conn,1.3157894737,RU,reference,,
501632.conn,0,RU,reference,,
516265.conn,5.1724137931,RU,reference,,
518092.conn,7.8014184397,RU,reference,,
527944.conn,0.8196721311,RU,reference,,
511971.conn,0,RU,reference,,
508241.conn,3.3333333333,RU,reference,,
485547.conn,0,RU,reference,,
519404.conn,3.5714285714,RU,reference,,
518144.conn,6.5972222222,RU,reference,,
476511.conn,0,RU,reference,,
509791.conn,7.5471698113,RU,reference,,
507670.conn,0.6849315068,RU,reference,,
512055.conn,7.4468085106,RU,reference,,
485491.conn,0,RU,reference,,
515920.conn,4.347826087,RU,reference,,
504814.conn,0.3703703704,RU,reference,,
504796.conn,2.9411764706,RU,reference,,
519402.conn,2.7027027027,RU,reference,,
512014.conn,7.6923076923,RU,reference,,
507778.conn,3.3333333333,RU,reference,,
485498.conn,0,RU,reference,,
450558.conn,8.6206896552,RU,reference,,
510091.conn,0,RU,reference,,
509720.conn,0,RU,reference,,
508366.conn,1.2345679012,RU,reference,,
519378.conn,7.3170731707,RU,reference,,
526140.conn,5.7142857143,RU,reference,,
476510.conn,1.7441860465,RU,reference,,
476836.conn,0,RU,reference,,
521281.conn,5.1724137931,RU,reference,,
509710.conn,0,RU,reference,,
447935.conn,2.5641025641,RU,reference,,
442671.conn,3.2467532468,RU,reference,,
434721.conn,1.6077170418,RU,reference,,
512056.conn,0,RU,reference,,
504816.conn,0,RU,reference,,
518286.conn,0,RU,reference,,
485452.conn,0,RU,reference,,
476590.conn,2.380952381,RU,reference,,
500243.conn,1.4705882353,RU,reference,,
526152.conn,0,RU,reference,,
519432.conn,3.4482758621,RU,reference,,
512075.conn,2.5,RU,reference,,
520539.conn,2.5316455696,RU,reference,,
477138.conn,0,RU,reference,,
istori12.conn,3.6036036036,RU,reference,,
509671.conn,7.2847682119,RU,reference,,
509665.conn,8.8235294118,RU,reference,,
508293.conn,1.1764705882,RU,reference,,
509649.conn,14.7058823529,RU,reference,,
511330.conn,3.2520325203,RU,reference,,
518174.conn,0,RU,reference,,
528008.conn,2.0833333333,RU,reference,,
508383.conn,0,RU,reference,,
526105.conn,4.3859649123,RU,reference,,
516301.conn,2.0408163265,RU,reference,,
518155.conn,0,RU,reference,,
510434.conn,0.3076923077,RU,reference,,
508252.conn,4.132231405,RU,reference,,
512057.conn,0,RU,reference,,
511300.conn,1.1111111111,RU,reference,,
516913.conn,3.0769230769,RU,reference,,
512028.conn,0,RU,reference,,
509699.conn,0,RU,reference,,
511944.conn,2.8169014085,RU,reference,,
518280.conn,1.1363636364,RU,reference,,
515824.conn,0,RU,reference,,
442672.conn,2.380952381,RU,reference,,
518116.conn,1,RU,reference,,
443056.conn,0,RU,reference,,
519443.conn,5,RU,reference,,
500223.conn,0,RU,reference,,
519379.conn,3.7634408602,RU,reference,,
473355.conn,2.5,RU,reference,,
508300.conn,0,RU,reference,,
501633.conn,0,RU,reference,,
518227.conn,2.0833333333,RU,reference,,
511938.conn,0,RU,reference,,
510495.conn,14.8936170213,RU,reference,,
521341.conn,5.2631578947,RU,reference,,
527927.conn,7.8947368421,RU,reference,,
527996.conn,0,RU,reference,,
508199.conn,5.4054054054,RU,reference,,
442665.conn,5.1470588235,RU,reference,,
513445.conn,3.4482758621,RU,reference,,
520533.conn,0,RU,reference,,
512044.conn,2.6548672566,RU,reference,,
511928.conn,3.7037037037,RU,reference,,
526194.conn,4.0816326531,RU,reference,,
510483.conn,12.2448979592,RU,reference,,
519449.conn,3.3707865169,RU,reference,,
518215.conn,2.6785714286,RU,reference,,
508183.conn,3.4782608696,RU,reference,,
516305.conn,1.3698630137,RU,reference,,
509570.conn,1.6129032258,RU,reference,,
447882.conn,0,RU,reference,,
513285.conn,0,RU,reference,,
507711.conn,0,RU,reference,,
518254.conn,2.4096385542,RU,reference,,
527999.conn,3.2863849765,RU,reference,,
508286.conn,3.4090909091,RU,reference,,
liza1660.conn,0,RU,reference,,
442676.conn,3.5087719298,RU,reference,,
508255.conn,12.0805369128,RU,reference,,
500200.conn,2.6315789474,RU,reference,,
513383.conn,3.0769230769,RU,reference,,
518076.conn,0,RU,reference,,
518185.conn,2.34375,RU,reference,,
510460.conn,1.724137931,RU,reference,,
511998.conn,8.6206896552,RU,reference,,
508386.conn,0,RU,reference,,
527978.conn,2.5641025641,RU,reference,,
476507.conn,2.5423728814,RU,reference,,
443047.conn,0,RU,reference,,
516279.conn,2.0408163265,RU,reference,,
510459.conn,3.3333333333,RU,reference,,
507820.conn,0,RU,reference,,
476589.conn,3.1578947368,RU,reference,,
508384.conn,4,RU,reference,,
521304.conn,2.0547945205,RU,reference,,
510518.conn,11.6279069767,RU,reference,,
510442.conn,6.3829787234,RU,reference,,
508191.conn,4.3103448276,RU,reference,,
485523.conn,5.5555555556,RU,reference,,
515834.conn,0,RU,reference,,
518193.conn,8.547008547,RU,reference,,
527970.conn,1.3333333333,RU,reference,,
518219.conn,4.7619047619,RU,reference,,
476598.conn,0,RU,reference,,
476648.conn,0,RU,reference,,
520588.conn,0,RU,reference,,
485442.conn,5.5555555556,RU,reference,,
509637.conn,4.7619047619,RU,reference,,
476736.conn,4.347826087,RU,reference,,
526124.conn,2.1739130435,RU,reference,,
516224.conn,2.2222222222,RU,reference,,
518096.conn,2.5157232704,RU,reference,,
510115.conn,0,RU,reference,,
515899.conn,10,RU,reference,,
485545.conn,4.2857142857,RU,reference,,
504819.conn,4.0590405904,RU,reference,,
512023.conn,7.6923076923,RU,reference,,
476733.conn,0,RU,reference,,
504811.conn,5.5555555556,RU,reference,,
485454.conn,1.6129032258,RU,reference,,
473352.conn,1.2658227848,RU,reference,,
512012.conn,0,RU,reference,,
508192.conn,4.3859649123,RU,reference,,
520540.conn,9.5238095238,RU,reference,,
509583.conn,1.3698630137,RU,reference,,
513467.conn,7.5,RU,reference,,
519403.conn,0,RU,reference,,
516263.conn,1.0810810811,RU,reference,,
526112.conn,0,RU,reference,,
485477.conn,2.2727272727,RU,reference,,
520628.conn,0.7782101167,RU,reference,,
520579.conn,6.6666666667,RU,reference,,
485532.conn,3.3333333333,RU,reference,,
516191.conn,0,RU,reference,,
518265.conn,0,RU,reference,,
515898.conn,0,RU,reference,,
504806.conn,0,RU,reference,,
442675.conn,2.7777777778,RU,reference,,
516946.conn,7.8651685393,RU,reference,,
527941.conn,3.2110091743,RU,reference,,
518277.conn,0.7092198582,RU,reference,,
509757.conn,2.1739130435,RU,reference,,
504802.conn,0.9756097561,RU,reference,,
509611.conn,2.9411764706,RU,reference,,
473377.conn,0,RU,reference,,
526131.conn,6.2200956938,RU,reference,,
516254.conn,2.8571428571,RU,reference,,
456326.conn,3.0456852792,RU,reference,,
451164.conn,4.2780748663,RU,reference,,
507690.conn,0,RU,reference,,
500265.conn,3.8461538462,RU,reference,,
istori13.conn,4.5454545455,RU,reference,,
480635.conn,4.6511627907,RU,reference,,
507872.conn,0,RU,reference,,
512025.conn,0,RU,reference,,
527906.conn,0.6993006993,RU,reference,,
456314.conn,4.6511627907,RU,reference,,
509584.conn,5.1282051282,RU,reference,,
516216.conn,3.8461538462,RU,reference,,
518256.conn,0.6097560976,RU,reference,,
528006.conn,0.5319148936,RU,reference,,
507665.conn,4.4247787611,RU,reference,,
